stu_id,answer_rank,who_am_i,code,valence,year
stu_UEVQJ25414,10,in chase money,48.0,none,2023-2024
stu_KWLPL21630,13,I like going to the play ground.,31.0,positive,2023-2024
stu_KWLPL21630,13,I like going to the play ground.,24.0,positive,2023-2024
stu_TYPZX10676,5,I love when i can use hint like they tell me what to do .,47.0,positive,2023-2024
stu_TYPZX10676,5,I love when i can use hint like they tell me what to do .,24.0,positive,2023-2024
stu_SJXEZ38047,1,I am a girl,2.0,girl,2023-2024
stu_XCKNQ66212,2,im a student a [SCHOOL NAME],14.0,neutral,2023-2024
stu_DJCZE13885,4,I'm in chorus and band at my school.,26.0,neutral,2023-2024
stu_DJCZE13885,4,I'm in chorus and band at my school.,14.0,neutral,2023-2024
stu_CPBCK00658,13,I like to wear short thing,30.0,positive,2023-2024
stu_CPBCK00658,13,I like to wear short thing,24.0,positive,2023-2024
stu_XSQUV53095,4,I AM [FIRST NAME] A GAMER,28.0,neutral,2023-2024
stu_XSQUV53095,4,I AM [FIRST NAME] A GAMER,5.0,none,2023-2024
stu_CNIXS57234,13,I have two older borthers a younger sister and a younger borthers,12.0,neutral,2023-2024
stu_QPHPK12517,12,I am straight,3.0,straight,2023-2024
stu_NWRRN03456,4,I have 1 series badges unlocked on MATH Stream.,14.0,positive,2023-2024
stu_CDXSC86692,2,I am a person with brown hair,35.0,neutral,2023-2024
stu_QFXDD68186,11,I like too sing,26.0,positive,2023-2024
stu_QFXDD68186,11,I like too sing,24.0,positive,2023-2024
stu_CAGAM03126,3,I am a person who loves animals.,24.0,positive,2023-2024
stu_HVWUJ52450,20,im a mommas boy,12.0,neutral,2023-2024
stu_HVWUJ52450,20,im a mommas boy,2.0,boy,2023-2024
stu_YSQPA55709,20,my favoret candy are jolly ranchers,24.0,positive,2023-2024
stu_JVLXZ63894,15,Daughter,12.0,neutral,2023-2024
stu_JVLXZ63894,15,Daughter,2.0,girl,2023-2024
stu_DUOEM76163,3,I like burgers,24.0,positive,2023-2024
stu_PSHPN85751,16,bye,48.0,none,2023-2024
stu_CHVFQ54169,19,I Love going to party and eat.,31.0,positive,2023-2024
stu_CHVFQ54169,19,I Love going to party and eat.,24.0,positive,2023-2024
stu_WEADW20158,15,i like watching funny things,31.0,positive,2023-2024
stu_WEADW20158,15,i like watching funny things,24.0,positive,2023-2024
stu_VGJIS59600,20,Dogs are my favorite animals out of cats,24.0,positive,2023-2024
stu_STIXI97047,10,I am [LAST NAME] .,5.0,none,2023-2024
stu_FHADA27602,10,my favorite song is i will wait for you by future.,24.0,positive,2023-2024
stu_NWRRN03456,10,I love school.,24.0,positive,2023-2024
stu_NWRRN03456,10,I love school.,14.0,positive,2023-2024
stu_IGLSS89625,15,erthnyu,48.0,none,2023-2024
stu_GXMFA19655,10,i am athletic,29.0,neutral,2023-2024
stu_TFTDG28078,19,A girl who plays video games.,28.0,positive,2023-2024
stu_TFTDG28078,19,A girl who plays video games.,2.0,girl,2023-2024
stu_HVWUJ52450,10,IM 5'2,35.0,neutral,2023-2024
stu_KFYJM61476,2,I have brown eyes.,35.0,neutral,2023-2024
stu_JPMJO86637,20,i like being at school because school is like my home because all my friend and my teachers.,14.0,positive,2023-2024
stu_JPMJO86637,20,i like being at school because school is like my home because all my friend and my teachers.,10.0,positive,2023-2024
stu_NKHRJ04957,4,I speak English and portuguies,25.0,neutral,2023-2024
stu_NKHRJ04957,4,I speak English and portuguies,22.0,englishspeakerandportuguesespeaker,2023-2024
stu_QOGPO20181,6,l am good at volleyball,29.0,positive,2023-2024
stu_CHVFQ54169,1,I am girl.,2.0,girl,2023-2024
stu_VOXTG50835,19,I like talking to people,44.0,positive,2023-2024
stu_VOXTG50835,19,I like talking to people,14.0,positive,2023-2024
stu_PNNIR08301,7,I speak Vietnamese.,25.0,neutral,2023-2024
stu_PNNIR08301,7,I speak Vietnamese.,22.0,vietnamesespeaker,2023-2024
stu_VSSOO37726,8,I like math,25.0,positive,2023-2024
stu_VSSOO37726,8,I like math,24.0,positive,2023-2024
stu_MIJEQ06664,13,I like me,24.0,positive,2023-2024
stu_MIJEQ06664,13,I like me,19.0,none,2023-2024
stu_PUHUL75671,8,somewhat resposible,40.0,positive,2023-2024
stu_LDUML32113,1,A student,14.0,neutral,2023-2024
stu_MIJEQ06664,17,I like my room,24.0,positive,2023-2024
stu_EJIML93711,3,I like games,31.0,positive,2023-2024
stu_EJIML93711,3,I like games,24.0,positive,2023-2024
stu_UTXBZ05806,13,i am from Cape Verde,7.0,cape verdean,2023-2024
stu_PNNIR08301,9,I enjoy school.,14.0,positive,2023-2024
stu_NJZBY59884,20,i like to go to arcade,31.0,positive,2023-2024
stu_NJZBY59884,20,i like to go to arcade,24.0,positive,2023-2024
stu_YXJEP22115,3,I am a kid that goes to [SCHOOL NAME],22.0,child,2023-2024
stu_YXJEP22115,3,I am a kid that goes to [SCHOOL NAME],4.0,child,2023-2024
stu_YXJEP22115,3,I am a kid that goes to [SCHOOL NAME],14.0,neutral,2023-2024
stu_VSSOO37726,17,I like to speak in english,31.0,positive,2023-2024
stu_VSSOO37726,17,I like to speak in english,24.0,positive,2023-2024
stu_MXNSB23169,4,I speak english.,25.0,neutral,2023-2024
stu_MXNSB23169,4,I speak english.,22.0,englishspeaker,2023-2024
stu_QEGJI54214,16,i am a stranger things lover,24.0,positive,2023-2024
stu_WYTLH51489,11,I like to bake,31.0,positive,2023-2024
stu_WYTLH51489,11,I like to bake,24.0,positive,2023-2024
stu_XCKNQ66212,7,i wanna be an nba player,29.0,positive,2023-2024
stu_GXMFA19655,18,i am a basketball player,29.0,neutral,2023-2024
stu_QPHPK12517,9,afletic,43.0,positive,2023-2024
stu_IZQGI75719,14,i like roblox,27.0,positive,2023-2024
stu_IZQGI75719,14,i like roblox,24.0,positive,2023-2024
stu_TSQUQ54202,5,I am [NAME].,5.0,none,2023-2024
stu_HXXCS05602,6,i'm creative,43.0,positive,2023-2024
stu_IGWBR81023,20,my fast food is wingstop,24.0,positive,2023-2024
stu_MXNSF14478,5,"I'm nice, great, and good bestfriend/friend/family member",44.0,positive,2023-2024
stu_MXNSF14478,5,"I'm nice, great, and good bestfriend/friend/family member",10.0,positive,2023-2024
stu_MXNSF14478,5,"I'm nice, great, and good bestfriend/friend/family member",12.0,positive,2023-2024
stu_MXNSF14478,5,"I'm nice, great, and good bestfriend/friend/family member",40.0,positive,2023-2024
stu_VGJIS59600,16,My favorite subject is history,14.0,positive,2023-2024
stu_UJNMI16598,8,Musician,26.0,neutral,2023-2024
stu_VQFBG95862,2,i am a student,14.0,neutral,2023-2024
stu_RFRYE74718,3,I am Beautiful.,35.0,positive,2023-2024
stu_XSQUV53095,12,I AM [FIRST NAME] A 12 YEAR OLD BOY,5.0,none,2023-2024
stu_XSQUV53095,12,I AM [FIRST NAME] A 12 YEAR OLD BOY,2.0,boy,2023-2024
stu_XSQUV53095,12,I AM [FIRST NAME] A 12 YEAR OLD BOY,4.0,12,2023-2024
stu_EJIML93711,1,I'm [FIRST NAME],5.0,none,2023-2024
stu_CNIFN64507,16,im 5'2,35.0,neutral,2023-2024
stu_PSHPN85751,1,[FIRST LAST NAME],5.0,none,2023-2024
stu_LVOOZ80056,10,I am Cape verdian.,7.0,cape verdean,2023-2024
stu_RUBQU39803,4,i am from cape verde,7.0,cape verdean,2023-2024
stu_HMQRZ27503,6,I play basket ball fun,29.0,positive,2023-2024
stu_TYPZX10676,3,I like when they tell me what i did wrong.,47.0,positive,2023-2024
stu_TYPZX10676,3,I like when they tell me what i did wrong.,24.0,positive,2023-2024
stu_SJNFF34466,12,cat lover,24.0,positive,2023-2024
stu_YXJEP22115,4,I am a 13 year old female,4.0,13,2023-2024
stu_YXJEP22115,4,I am a 13 year old female,1.0,female,2023-2024
stu_SELBD60428,16,student,14.0,neutral,2023-2024
stu_DUOEM76163,12,My last name is German,7.0,german,2023-2024
stu_DUOEM76163,12,My last name is German,5.0,none,2023-2024
stu_PSHZT50501,1,I am [FIRST LAST NAME],5.0,none,2023-2024
stu_IKUOQ66846,13,I am the youngest sibling,12.0,neutral,2023-2024
stu_SJNFF34466,1,a non physical sport person,29.0,negative,2023-2024
stu_SBUBU63586,11,i am a good baker,31.0,positive,2023-2024
stu_NYHDW07721,12,Kind person,44.0,positive,2023-2024
stu_NYHDW07721,12,Kind person,21.0,none,2023-2024
stu_RDPGG44681,11,I am sensitive,45.0,neutral,2023-2024
stu_ROULI02103,13,i love jordans,30.0,positive,2023-2024
stu_ROULI02103,13,i love jordans,24.0,positive,2023-2024
stu_RUZUK44953,17,I believe in God and that Jesus died for us,23.0,christian,2023-2024
stu_CAGAM03126,1,I am a student.,14.0,neutral,2023-2024
stu_MXNSB23169,16,I like gym.,24.0,positive,2023-2024
stu_MXNSB23169,16,I like gym.,14.0,positive,2023-2024
stu_VUNQZ79892,5,i like anime,24.0,positive,2023-2024
stu_KWMWG76590,3,i have a vr,32.0,none,2023-2024
stu_WBAVA84528,1,I'm a video gamer,28.0,neutral,2023-2024
stu_JPMJO86637,15,I'm kind,44.0,positive,2023-2024
stu_VUNQZ79892,8,im a quite person,44.0,neutral,2023-2024
stu_OQLOS45541,20,I am me.,19.0,none,2023-2024
stu_PNNIR08301,11,I am a volunteer.,31.0,neutral,2023-2024
stu_RDOVU20570,5,I am someone who likes to cook,31.0,positive,2023-2024
stu_RDOVU20570,5,I am someone who likes to cook,24.0,positive,2023-2024
stu_VOXTG50835,18,I like to make frinds,31.0,positive,2023-2024
stu_VOXTG50835,18,I like to make frinds,10.0,positive,2023-2024
stu_VOXTG50835,18,I like to make frinds,24.0,positive,2023-2024
stu_KJOZZ30475,13,I'm not strong in math,25.0,negative,2023-2024
stu_GCHCS91000,13,i am a pizza lover,24.0,positive,2023-2024
stu_ANAWT41929,20,I love my family,24.0,positive,2023-2024
stu_ANAWT41929,20,I love my family,12.0,positive,2023-2024
stu_OIYXZ27717,8,I am someone who likes to travel,31.0,positive,2023-2024
stu_OIYXZ27717,8,I am someone who likes to travel,24.0,positive,2023-2024
stu_SJNFF34466,8,i have 5-6 cousins,12.0,neutral,2023-2024
stu_XHGVP79664,12,I have a cat,32.0,none,2023-2024
stu_FASQN45304,16,I am someone who's birthday is on [DAY].,22.0,[birth month],2023-2024
stu_QQMSX84242,17,a nerd,25.0,neutral,2023-2024
stu_QQMSX84242,17,a nerd,22.0,nerd,2023-2024
stu_QHOON52054,11,I am [FIRST LAST NAME],5.0,none,2023-2024
stu_CDGKD03653,13,i wear jordans,30.0,neutral,2023-2024
stu_RNIHY62490,6,I play basketball,29.0,neutral,2023-2024
stu_GXIYC47970,8,I am a gamer,28.0,neutral,2023-2024
stu_RSKDK68207,3,I am 14 years old.,4.0,14,2023-2024
stu_FNVBP19615,14,I love my little sister.,24.0,positive,2023-2024
stu_FNVBP19615,14,I love my little sister.,12.0,positive,2023-2024
stu_CDXSC86692,14,I am the person that my brithday is on Decmber,22.0,december birthday,2023-2024
stu_ROULI02103,4,i love my family,24.0,positive,2023-2024
stu_ROULI02103,4,i love my family,12.0,positive,2023-2024
stu_RDOVU20570,14,I am 13,4.0,13,2023-2024
stu_FQEST23326,4,an animal lover,24.0,positive,2023-2024
stu_WEADW20158,17,i like to draw,26.0,positive,2023-2024
stu_WEADW20158,17,i like to draw,24.0,positive,2023-2024
stu_JTZYY08754,19,I never tried India food but if i can then I would,31.0,neutral,2023-2024
stu_CTAZU65504,1,I am kind,44.0,positive,2023-2024
stu_UHXBA77476,15,I am the youngest child,22.0,youngestchild,2023-2024
stu_UHXBA77476,15,I am the youngest child,12.0,neutral,2023-2024
stu_RUBQU39803,18,i am a person who likes to swim,29.0,positive,2023-2024
stu_RUBQU39803,18,i am a person who likes to swim,24.0,positive,2023-2024
stu_CJHBB29429,14,My favorite sports team is the Celtics,24.0,positive,2023-2024
stu_GXIYC47970,2,I am a middle school student,22.0,middleschooler,2023-2024
stu_GXIYC47970,2,I am a middle school student,4.0,middleschooler,2023-2024
stu_GXIYC47970,2,I am a middle school student,14.0,neutral,2023-2024
stu_DHTXQ91573,16,I am a students from 6 grades,22.0,6thgrade,2023-2024
stu_DHTXQ91573,16,I am a students from 6 grades,4.0,6thgrade,2023-2024
stu_DHTXQ91573,16,I am a students from 6 grades,14.0,neutral,2023-2024
stu_VGJIS59600,12,I really like to watch anime,31.0,positive,2023-2024
stu_VGJIS59600,12,I really like to watch anime,24.0,positive,2023-2024
stu_PJCOJ15115,1,I am a gamer,28.0,neutral,2023-2024
stu_CLLRZ76280,18,My favorite month is february,24.0,positive,2023-2024
stu_MRIWT64391,12,a son,12.0,neutral,2023-2024
stu_MRIWT64391,12,a son,2.0,boy,2023-2024
stu_CWQDV67579,11,i like basketball,29.0,positive,2023-2024
stu_CWQDV67579,11,i like basketball,24.0,positive,2023-2024
stu_MMZHT88458,9,i play a lot of video games,28.0,neutral,2023-2024
stu_CETOG17008,14,smart,43.0,positive,2023-2024
stu_CETOG17008,14,smart,25.0,positive,2023-2024
stu_JUQPD47363,20,I am [FIRST NAME].,5.0,none,2023-2024
stu_JERPG96865,18,i am pretty good at math,25.0,positive,2023-2024
stu_WAWDW95831,15,I love volleyball.,29.0,positive,2023-2024
stu_WAWDW95831,15,I love volleyball.,24.0,positive,2023-2024
stu_PXDPN73068,6,Im a 6th grade student,22.0,6thgrade,2023-2024
stu_PXDPN73068,6,Im a 6th grade student,4.0,6thgrade,2023-2024
stu_PXDPN73068,6,Im a 6th grade student,14.0,neutral,2023-2024
stu_JERPG96865,17,i dont like school,14.0,negative,2023-2024
stu_UEDQL23543,16,good at doing hair,30.0,positive,2023-2024
stu_HLKZL24322,1,a brother,12.0,neutral,2023-2024
stu_HLKZL24322,1,a brother,2.0,boy,2023-2024
stu_SAOLH99639,6,i love cats,24.0,positive,2023-2024
stu_AHWRN95528,1,I am someone who likes games,31.0,positive,2023-2024
stu_AHWRN95528,1,I am someone who likes games,24.0,positive,2023-2024
stu_XUDYN03051,19,I like action movies,24.0,positive,2023-2024
stu_SJXEZ38047,15,I like hot Cheetos n Doritos,24.0,positive,2023-2024
stu_FTOYB42084,5,im a pet person,21.0,pet person,2023-2024
stu_CWQDV67579,8,I like sports,29.0,positive,2023-2024
stu_CWQDV67579,8,I like sports,24.0,positive,2023-2024
stu_OFAWH83528,19,i like kai cenat,24.0,positive,2023-2024
stu_PKXZK94759,16,My favorite show is Deathnote,24.0,positive,2023-2024
stu_QACJQ31561,15,my fav food is pasta,24.0,positive,2023-2024
stu_FTOYB42084,6,im funny,46.0,positive,2023-2024
stu_MTCIM85775,2,An artist,26.0,neutral,2023-2024
stu_JPMJO86637,19,I like all my friends.,24.0,positive,2023-2024
stu_JPMJO86637,19,I like all my friends.,10.0,positive,2023-2024
stu_TSQUQ54202,10,I am a respectful young woman.,40.0,positive,2023-2024
stu_TSQUQ54202,10,I am a respectful young woman.,2.0,woman,2023-2024
stu_TSQUQ54202,10,I am a respectful young woman.,22.0,youngwoman,2023-2024
stu_KJOZZ30475,14,I am more strong in English.,25.0,neutral,2023-2024
stu_SIWRL23181,10,i am passionate,41.0,positive,2023-2024
stu_AHWRN95528,12,I am someone who likes going outside,31.0,positive,2023-2024
stu_AHWRN95528,12,I am someone who likes going outside,24.0,positive,2023-2024
stu_CJHBB29429,11,My favorite food is ox tail,24.0,positive,2023-2024
stu_CETOG17008,18,middle child,22.0,middlechild,2023-2024
stu_CETOG17008,18,middle child,12.0,neutral,2023-2024
stu_ZQMQQ26810,13,i like roblox,27.0,positive,2023-2024
stu_ZQMQQ26810,13,i like roblox,24.0,positive,2023-2024
stu_CWQDV67579,19,I am [FIRST LAST NAME],5.0,none,2023-2024
stu_XUDYN03051,7,I have a ginger cat,32.0,none,2023-2024
stu_NJZBY59884,1,i like football and basketball.,29.0,positive,2023-2024
stu_NJZBY59884,1,i like football and basketball.,24.0,positive,2023-2024
stu_MTCIM85775,15,A gamer,28.0,neutral,2023-2024
stu_KGOWI06896,20,I like to watch new shows,31.0,positive,2023-2024
stu_KGOWI06896,20,I like to watch new shows,24.0,positive,2023-2024
stu_MRIWT64391,17,i like MONEYYYY$$$$!!!!!!!!,34.0,positive,2023-2024
stu_MRIWT64391,17,i like MONEYYYY$$$$!!!!!!!!,24.0,positive,2023-2024
stu_XHPVX80161,11,i am [TEACHER] Student,14.0,neutral,2023-2024
stu_WWNBY52737,10,I have 2 older brothers.,12.0,neutral,2023-2024
stu_NWRRC44615,11,i like skin care,30.0,positive,2023-2024
stu_NWRRC44615,11,i like skin care,24.0,positive,2023-2024
stu_TFTDG28078,7,a cape verdean girl,7.0,capeverdean,2023-2024
stu_TFTDG28078,7,a cape verdean girl,2.0,girl,2023-2024
stu_XHPVX80161,17,babytron defender,26.0,neutral,2023-2024
stu_VOXTG50835,7,I like shoes,30.0,positive,2023-2024
stu_VOXTG50835,7,I like shoes,24.0,positive,2023-2024
stu_WQGUY90279,1,I'm a female,1.0,female,2023-2024
stu_SOWGI28002,2,I am someone who has a sister,12.0,neutral,2023-2024
stu_CULOH75877,2,I am the youngest,12.0,neutral,2023-2024
stu_JUQPD47363,17,I am in love with the color yellow.,24.0,positive,2023-2024
stu_NKHRJ04957,5,I played soccer,29.0,neutral,2023-2024
stu_EHYTZ32137,15,i like to talk,44.0,positive,2023-2024
stu_EHYTZ32137,15,i like to talk,24.0,positive,2023-2024
stu_NKHRJ04957,7,I spend time with my family,31.0,neutral,2023-2024
stu_NKHRJ04957,7,I spend time with my family,12.0,neutral,2023-2024
stu_ROXAU39801,6,I am a basketball player,29.0,neutral,2023-2024
stu_CULOH75877,9,I am respectful,40.0,positive,2023-2024
stu_WQGUY90279,3,I like sleeping,31.0,positive,2023-2024
stu_WQGUY90279,3,I like sleeping,24.0,positive,2023-2024
stu_VFKRH03938,5,i am from Massachusetts,9.0,from massachusetts,2023-2024
stu_YSQPA55709,14,i like cars,24.0,positive,2023-2024
stu_WYTLH51489,5,I like to read,25.0,positive,2023-2024
stu_WYTLH51489,5,I like to read,24.0,positive,2023-2024
stu_RUZUK44953,2,I am an English speaking person,25.0,neutral,2023-2024
stu_RUZUK44953,2,I am an English speaking person,22.0,englishspeaker,2023-2024
stu_TFTDG28078,3,a 12yo girl,4.0,12,2023-2024
stu_TFTDG28078,3,a 12yo girl,2.0,girl,2023-2024
stu_VSSOO37726,20,I like to listen to music,26.0,positive,2023-2024
stu_VSSOO37726,20,I like to listen to music,24.0,positive,2023-2024
stu_DHTXQ91573,11,I am a students from 6 grades,22.0,6thgrade,2023-2024
stu_DHTXQ91573,11,I am a students from 6 grades,4.0,6thgrade,2023-2024
stu_DHTXQ91573,11,I am a students from 6 grades,14.0,neutral,2023-2024
stu_CNIFN64507,19,im a rabbit,48.0,neutral,2023-2024
stu_FASQN45304,19,I am someone who is respectful.,40.0,positive,2023-2024
stu_GXIYC47970,5,I am a short person,35.0,neutral,2023-2024
stu_TFTDG28078,2,A volleyball player,29.0,neutral,2023-2024
stu_LDUML32113,4,honest,40.0,positive,2023-2024
stu_KGOWI06896,4,I dont like the teachers here,24.0,negative,2023-2024
stu_KGOWI06896,4,I dont like the teachers here,14.0,negative,2023-2024
stu_FVHVM49769,8,i am a sneaker lover,30.0,positive,2023-2024
stu_FVHVM49769,8,i am a sneaker lover,24.0,positive,2023-2024
stu_WYTLH51489,20,I am honest,40.0,positive,2023-2024
stu_UTXBZ05806,5,i am someone who likes to watch,31.0,positive,2023-2024
stu_UTXBZ05806,5,i am someone who likes to watch,24.0,positive,2023-2024
stu_OFWAG94272,17,I like going outside,31.0,positive,2023-2024
stu_OFWAG94272,17,I like going outside,24.0,positive,2023-2024
stu_TFTDG28078,20,roblox n fortnite lover.,28.0,positive,2023-2024
stu_TFTDG28078,20,roblox n fortnite lover.,24.0,positive,2023-2024
stu_FBWGP41232,2,l'm a girl,2.0,girl,2023-2024
stu_WTRMC77187,2,i Ilike lexia,24.0,positive,2023-2024
stu_WTRMC77187,2,i Ilike lexia,14.0,positive,2023-2024
stu_YXJEP22115,1,I am a student,14.0,neutral,2023-2024
stu_UTXBZ05806,1,i am a soccer player and i play for [TEAM NAME],29.0,neutral,2023-2024
stu_MKGYA55892,13,13 year old,4.0,13,2023-2024
stu_VQFBG95862,9,i am a althle,29.0,neutral,2023-2024
stu_QCKDZ64012,11,i love candy,24.0,positive,2023-2024
stu_XXEBH66449,15,I am a student,14.0,neutral,2023-2024
stu_CETOG17008,9,basketball player,29.0,neutral,2023-2024
stu_YXJEP22115,6,I am a singer,26.0,neutral,2023-2024
stu_MMZHT88458,18,i am a nice person i think,44.0,positive,2023-2024
stu_MMZHT88458,18,i am a nice person i think,21.0,none,2023-2024
stu_WPVZY01902,3,I like rewards.,24.0,positive,2023-2024
stu_ROXAU39801,7,I am a MATHia superstar,14.0,positive,2023-2024
stu_WTRMC77187,5,Im mostly bored,45.0,negative,2023-2024
stu_DUOEM76163,6,My favorite color is blue,24.0,positive,2023-2024
stu_FASQN45304,10,I am someone who can speak Chinese.,25.0,neutral,2023-2024
stu_FASQN45304,10,I am someone who can speak Chinese.,22.0,chinesespeaker,2023-2024
stu_MYCLF44200,7,I love shoes.,30.0,positive,2023-2024
stu_MYCLF44200,7,I love shoes.,24.0,positive,2023-2024
stu_EUIXK95276,18,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",31.0,positive,2023-2024
stu_EUIXK95276,18,"I'm a student at the [SCHOOL NAME], I love dancing, singing, gym class, Art class, eating food",14.0,neutral,2023-2024
